source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,power
5,6,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.562139086172433,1.67992012011837,-0.334622509392187,224,0.738222975520778,0.885398238703402,0.551763709760612
5,6,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,6.03296070520529,1.67075064961759,3.61092824149801,224,0.000376510349867298,0.00963714033344153,0.867172556192132
5,6,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.24077443196808,1.693074035008,2.50477790355342,224,0.0129648993424076,0.105639920567766,0.503900473542192
6,4,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.46364637358178,3.07700301719488,0.475672713157134,224,0.634771114172499,0.831247887606844,0.490987019262322
6,4,hbo,0,aloc_sentences-dloc_jabwords,-2.60498882787217,1.59134395213381,-1.63697409625316,224,0.103039984408891,0.356988922361512,0.317840903212446
6,4,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-3.27133422584477,2.25538951412528,-1.45045199747393,224,0.148331334624186,0.429403992351784,0.330591530064254
6,4,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.93864342989957,2.24299622117483,-0.864309717331646,224,0.388342367982893,0.686227477560133,0.396427655397445
6,4,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.74698326122935,2.28237993805385,2.07983919858541,224,0.0386779710817264,0.202820367804154,0.339216339383063
6,4,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.27886167119038,1.83094674274413,0.69847016373272,224,0.485607707765094,0.745471436866725,0.428306402900646
6,4,hbr,0,aloc_sentences-dloc_jabwords,0.541543735437278,1.01088000165719,0.535715153677483,224,0.592686938250301,0.799945560828628,0.471020507217359
6,4,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.43479862374916,1.41788896242933,1.71719978663034,224,0.0873248313360766,0.328401075110032,0.313080403600601
6,4,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.3517111528746,1.42540012317647,-0.948302957812538,224,0.343997183284801,0.641350680700476,0.383355192187774
6,4,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.914370617741704,1.4483476638544,-0.631319841610643,224,0.528475102019538,0.775178755247134,0.444233508726728
6,6,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.12648282917086,3.5075216160071,0.32116204901774,224,0.748387042427629,0.885398238703402,0.558932736362893
6,6,hbo,0,aloc_sentences-dloc_jabwords,-6.44907444473837,1.86220649288828,-3.46313605358333,224,0.000639502691052729,0.0133991040030096,0.832987586794184
6,6,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-5.5120549663497,2.60709025232565,-2.11425552354111,224,0.0355990848316642,0.202820367804154,0.351882290851167
6,6,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-7.38609392312704,2.57270949339443,-2.87093973963685,224,0.00448484022175455,0.0493332424393,0.646343479031882
6,6,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.28579629379806,2.67014042802538,1.60508273228442,224,0.109884483659136,0.369063728695471,0.319844805797
6,6,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.9052083773422,1.59927084373436,1.19129813740209,224,0.234797309509283,0.526991643486025,0.353516932582741
6,6,hbr,0,aloc_sentences-dloc_jabwords,1.67887657624504,0.99093352839965,1.69423733088981,224,0.091610046880846,0.337491049636635,0.314403726898961
6,6,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.78556787018801,1.39919480233651,-0.561442816165549,224,0.575056967083429,0.798186326551132,0.463265190986411
6,6,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,4.1433210226781,1.4054647638171,2.94800775469124,224,0.00353696329691922,0.0420611851525528,0.674510911823948
6,6,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,2.76860192574434,1.40999339137651,1.96355666819225,224,0.0508187163099394,0.235370896593404,0.300586441460284
6,7,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.60158729126894,3.27696609626875,0.793901192395972,224,0.428093171236004,0.711786990404194,0.408847590340145
6,7,hbo,0,aloc_sentences-dloc_jabwords,-3.53850360238953,1.58398646963115,-2.23392287133204,224,0.0264761761851954,0.161798854465083,0.397141499575423
6,7,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-4.72162377111394,2.23906391953855,-2.10874898653497,224,0.0360770834898508,0.202820367804154,0.34984416207026
6,7,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-2.35538343366512,2.21237031967563,-1.064642484451,224,0.288184021370576,0.585780308501429,0.367794222209114
6,7,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-3.19482953299939,2.25025191594177,-1.419765276219,224,0.157066221166281,0.434699062850589,0.332951883960327
6,7,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.297398257442708,1.87459287232207,0.158646851715764,224,0.874090051159632,0.943062293014524,0.678569227082122
6,7,hbr,0,aloc_sentences-dloc_jabwords,-0.383011967719721,0.939167723756238,-0.407820624614152,224,0.683794885034584,0.861307461752715,0.517359661656625
6,7,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.17641642835151,1.3318795402651,0.883275395999665,224,0.378034462139746,0.670706303796323,0.393321835936793
6,7,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.94244036379095,1.35417521023433,-1.43440844959407,224,0.152850319551027,0.434332437805375,0.331815277118013
6,7,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.38247611489977,1.37670242462146,1.00419385495009,224,0.316368715796758,0.615939092701654,0.375547737985422
7,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.4874953253655,2.95844924637157,-1.85485532060275,224,0.0649309610644843,0.269524744041255,0.305742735692734
7,3,hbo,0,aloc_sentences-dloc_jabwords,1.7315037217052,1.24311851045167,1.39287099914237,224,0.165039653385169,0.44278931396021,0.33508992274684
7,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.08166227422721,1.76848619919207,1.74254244994112,224,0.0827859601337418,0.319524758410933,0.311654624267331
7,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.381345169183187,1.80533636611201,0.21123219824373,224,0.832898134863569,0.917565919230831,0.631321624576393
7,3,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.424580347860531,1.94017257637275,0.218836382407953,224,0.826976762578032,0.917565919230831,0.6253222411785
7,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.38083660819442,1.86975071631413,-1.27334440223551,224,0.204215670121399,0.488213107077614,0.345459906499719
7,3,hbr,0,aloc_sentences-dloc_jabwords,0.147795466770133,1.016195734177,0.145439959841822,224,0.884494304066518,0.943062293014524,0.69235532843128
7,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.624284070964946,1.42665346054367,-0.437586343306555,224,0.662107789619747,0.850965167167022,0.505227849342657
7,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.919875004505212,1.45080558797786,0.634044293823914,224,0.526698855579694,0.775178755247134,0.443545579786778
7,3,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.263806801603653,1.50376131261294,-0.175431299762102,224,0.860899227178941,0.935297925824035,0.66226958702891
7,7,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.75201046955972,2.92053858483836,-1.9695033304544,224,0.0501278093126465,0.234640809548558,0.300318848386148
7,7,hbo,0,aloc_sentences-dloc_jabwords,2.87608310351225,1.33796119139935,2.14960129038138,224,0.0326585342211463,0.189209624508709,0.365064718709956
7,7,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.23837190239846,1.88655348635453,2.24662164791757,224,0.0256393720521376,0.160596579137159,0.40203962636795
7,7,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.51379430462604,1.9294922976576,0.784555764469119,224,0.433542985064373,0.711786990404194,0.410610495528205
7,7,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.695324129092246,1.9745306656049,-0.352146533454435,224,0.72505944812928,0.879933756969362,0.542857023927633
7,7,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.34138896445675,1.69740658743962,-0.790257899540801,224,0.43021297876736,0.711786990404194,0.409531462992874
7,7,hbr,0,aloc_sentences-dloc_jabwords,-0.224831167572188,0.851695968962926,-0.263980546774168,224,0.792037609546731,0.905185839481979,0.593087279768744
7,7,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.35462930364336,1.20356057646669,-1.1255181750969,224,0.261574000169331,0.55600270567394,0.360626084485914
7,7,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.904966968498986,1.25388583464797,0.72172995618302,224,0.471213214025575,0.735226291387423,0.423248715337756
7,7,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.19356438688939,1.27979811597678,0.932619271734451,224,0.352020720841712,0.645371321543138,0.385667366718473
7,18,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-7.73260870927774,6.08690370908257,-1.27036816727354,224,0.20527142002127,0.488213107077614,0.345737830436956
7,18,hbo,0,aloc_sentences-dloc_jabwords,-1.4254855447085,2.5089496401622,-0.568160285838316,224,0.570495225987371,0.794360441248238,0.461311190914841
7,18,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-6.42467146573219,3.34015914943629,-1.92346267896141,224,0.0556895868420298,0.237897264179545,0.302428680595639
7,18,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,3.5737003763152,3.67249585284682,0.973098546468053,224,0.331553964478968,0.630018850130078,0.379810643751606
7,18,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-7.30381685011529,3.49159085645704,-2.09183067271707,224,0.0375802983479827,0.202820367804154,0.343609623741488
7,18,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.758114178971269,3.60114072445784,0.210520564726169,224,0.833452777577288,0.917565919230831,0.631892510717092
7,18,hbr,0,aloc_sentences-dloc_jabwords,6.19273580116542,1.437970376456,4.30658093001048,224,2.48070277230061e-05,0.000909591016510225,0.964299617915035
7,18,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.18642982659033,2.10778330351171,1.03731243289933,224,0.300708736787783,0.601417473575566,0.371216426558073
7,18,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,10.1990417757405,2.02016993167679,5.0486058701384,224,9.21110806961778e-07,5.78983935804546e-05,0.994334313537874
7,18,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.738086747417863,2.09940272779318,0.35156987158615,224,0.725491345233837,0.879933756969362,0.543142808906591
8,8,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.20632822703047,4.41983802444112,0.272934940230757,224,0.785154682924395,0.903939684262117,0.58729747603069
8,8,hbo,0,aloc_sentences-dloc_jabwords,0.782813308664077,2.21835539211502,0.35288002609795,224,0.724510218156229,0.879933756969362,0.54249421372601
8,8,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.97560294407095,3.11301435330791,0.955859050540211,224,0.340173887620054,0.636921321501377,0.382260893660981
8,8,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.4099763267428,3.19028993019371,-0.441958680118201,224,0.658945488950672,0.850965167167022,0.503523174765772
8,8,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.0768853963583612,3.09138725035901,0.0248708395719211,224,0.980180128484203,0.994703087518366,0.893930140765836
8,8,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.000497826241569355,2.28604496132367,-0.000217767476139709,224,0.999826440506605,0.999826440506605,0.997141173091945
8,8,hbr,0,aloc_sentences-dloc_jabwords,1.72673190717611,1.33511224189883,1.29332340232332,224,0.197231389590287,0.478027344556213,0.343620506844279
8,8,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.89741361173794,1.84896862489148,1.02620108648371,224,0.305903696914653,0.606019891782025,0.372646467412914
8,8,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.55605020261428,1.88373401906224,0.826045602440686,224,0.409657170459078,0.706614636774378,0.402995148143555
8,8,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.409544309503767,1.9058770263783,0.214884960485627,224,0.830052518443969,0.917565919230831,0.628416962779594
9,1,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.50305680546093,3.77569620238354,-1.45749459450337,224,0.146380391823395,0.429403992351784,0.330061318205431
9,1,hbo,0,aloc_sentences-dloc_jabwords,-1.9095920595435,1.67288268600871,-1.14149789194097,224,0.254881608170325,0.555937558490385,0.358841344376884
9,1,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.774467336387315,2.39604233152536,-0.323227735252188,224,0.746824318363721,0.885398238703402,0.557813166397331
9,1,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-3.04471678269968,2.35680815587801,-1.29188146905635,224,0.197729492520979,0.478027344556213,0.34375174992492
9,1,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-1.09732551125796,2.56863686263948,-0.427201496333885,224,0.669642920702113,0.851549775421149,0.509354019852938
9,1,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.00940871547737,2.53951181321083,0.791257872881001,224,0.429630545901741,0.711786990404194,0.409343331645244
9,1,hbr,0,aloc_sentences-dloc_jabwords,0.507510265666161,1.43345912701227,0.354045857396683,224,0.72363755224338,0.879933756969362,0.541919155745161
9,1,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.41005429218033,1.97936351941433,0.712377629652155,224,0.476972313485104,0.741582395524543,0.425256066317514
9,1,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.395033760848006,1.99897718419501,-0.197617943802139,224,0.843523205777763,0.923259230204516,0.642537747923396
9,1,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.57922967964027,2.07942260504175,-0.278553132122289,224,0.780844757427491,0.903939684262117,0.583755188052009
9,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-8.06141288892488,2.99839746321155,-2.68857380912081,224,0.00771515500575182,0.0722269830325702,0.576660729578528
9,3,hbo,0,aloc_sentences-dloc_jabwords,4.25463794112666,1.39273854730118,3.05487196385223,224,0.00252448339078493,0.033659778543799,0.711937885895329
9,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,5.57263454199223,1.93873662976136,2.87436388029568,224,0.00443823399757781,0.0493332424393,0.647613677156066
9,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.93664134026109,2.00918136546022,1.46161087831333,224,0.145249284122547,0.429403992351784,0.329753359045364
9,3,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.15892325030567,2.02634121582255,0.571928972897702,224,0.567943585842226,0.793318024668506,0.460227286981174
9,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.00512740683590679,1.36020549822197,0.00376958249515181,224,0.99699567038843,0.999266731141023,0.972839895224172
9,3,hbr,0,aloc_sentences-dloc_jabwords,-0.793399292845038,0.748398588900851,-1.06012932762244,224,0.290227516484799,0.585780308501429,0.368350237066362
9,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.4414620293222,1.07481651284213,-1.34112382169358,224,0.181238514898653,0.46908792091416,0.33939760315952
9,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.145336556367874,1.07761556360721,-0.134868650079045,224,0.89283683527778,0.943062293014524,0.704079049375392
9,3,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-1.1044252725387,1.12708926888152,-0.979891569400434,224,0.328196771378435,0.630018850130078,0.378862472450184
9,10,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-6.01655440858273,3.48289742768062,-1.72745667465417,224,0.085464042530921,0.324173954427631,0.312499032048981
9,10,hbo,0,aloc_sentences-dloc_jabwords,2.30648899685338,1.58892028396022,1.45160774907139,224,0.148009803616388,0.429403992351784,0.33050422859086
9,10,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.840466809344144,2.20858144266249,0.380545988981481,224,0.703900789318793,0.869615009629795,0.529355306917114
9,10,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,3.77251118436262,2.22966136577017,1.69196598294177,224,0.0920430135372642,0.337491049636635,0.314536289442338
9,10,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-1.40200349950076,2.24563251640156,-0.624324545205352,224,0.5330498111611,0.776628863943324,0.446017225361087
9,10,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.391659274426576,1.64285432820604,-0.238401705922556,224,0.811787492495453,0.912951591589473,0.610682325077977
9,10,hbr,0,aloc_sentences-dloc_jabwords,0.488130512743685,0.961230519223271,0.507818367167661,224,0.612080392112928,0.8185877584489,0.479951276112823
9,10,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.601927053304851,1.34395052407655,0.447878878367524,224,0.654673467903919,0.850965167167022,0.501244940762163
9,10,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.374333972182519,1.38595876130499,0.270090267209721,224,0.787339478767928,0.903939684262117,0.589117310698791
9,10,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,2.18434267570665,1.38093808369329,1.5817817623399,224,0.1151103182986,0.370408967460447,0.321351803180759
10,1,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.79949599729099,3.46386743341835,-0.808199520074671,224,0.419833211414269,0.711786990404194,0.406204731920416
10,1,hbo,0,aloc_sentences-dloc_jabwords,-0.751462652209072,1.8701977606782,-0.401809192593924,224,0.688207559920589,0.861307461752715,0.519927630961971
10,1,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,5.94747157136761,2.66977952848965,2.22770139178205,224,0.0268947492413004,0.16210533789277,0.394747668555048
10,1,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-7.45039687578575,2.71314467034132,-2.74603745138606,224,0.00652208193048787,0.0652208193048787,0.598995301631832
10,1,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,3.96372391538606,2.71181767304369,1.46164838248039,224,0.145239009473444,0.429403992351784,0.329750559720041
10,1,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.251900438593055,1.88417929713624,0.133692392744108,224,0.893765854970583,0.943062293014524,0.705424510603431
10,1,hbr,0,aloc_sentences-dloc_jabwords,2.61672771689553,1.11656888053288,2.34354347727003,224,0.0199773520998727,0.141774756837806,0.439880633484749
10,1,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.05063357108003,1.58323478969408,1.92683586220936,224,0.0552652344137688,0.237897264179545,0.302271088426676
10,1,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.18282186271104,1.58568221703686,1.37658216713185,224,0.170015855501599,0.450644436269299,0.336417690232978
10,1,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.152124008285825,1.60798511923516,0.0946053582623844,224,0.924712866071144,0.966445750763191,0.755749008960764
10,9,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.62117920278302,3.5641243770845,1.29658191293627,224,0.196109173269167,0.478027344556213,0.343324774846621
10,9,hbo,0,aloc_sentences-dloc_jabwords,-5.84653737699196,1.7441915371503,-3.35200421081285,224,0.000941675309328094,0.0188335061865619,0.803819477770172
10,9,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-4.22306981984116,2.52742362141897,-1.67089908634715,224,0.0961381362572902,0.346727704534489,0.315780421781349
10,9,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-7.47000493414275,2.47490889789324,-3.01829491198709,224,0.00283631856985123,0.0367052991392512,0.699358093086961
10,9,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,5.64129289332168,2.51572993460224,2.24240798494677,224,0.0259144479971325,0.160596579137159,0.400412588177036
10,9,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.672541435283978,1.74016971649792,0.386480369648924,224,0.699507805202395,0.869444729630095,0.526668405046979
10,9,hbr,0,aloc_sentences-dloc_jabwords,1.17552015447705,0.864164044499719,1.36029745967686,224,0.175103141533531,0.455889835945288,0.33777072933407
10,9,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.40250791660659,1.23897916219967,1.13198668661756,224,0.258850366060647,0.555937558490385,0.359898992471887
10,9,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.948532392347505,1.23256791582491,0.769557912524998,224,0.442372918126666,0.716199210164326,0.413500355767893
10,9,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-3.89481799019911,1.2246890656093,-3.18025048117938,224,0.0016796499737195,0.0274747289218489,0.753052867030706
10,10,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.30598991497342,3.64484388419242,-0.90703196625551,224,0.365364593260197,0.65616498381423,0.389562313353082
10,10,hbo,0,aloc_sentences-dloc_jabwords,-0.214811491777699,1.82772211833473,-0.117529623142832,224,0.906545686210727,0.949714528411237,0.724826443860894
10,10,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.961904022553474,2.54277396656572,0.378289236558696,224,0.705573996449629,0.869615009629795,0.530388812516385
10,10,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.39152700610887,2.61409497504914,-0.532316927805086,224,0.595034116137336,0.800657526301003,0.472078395946496
10,10,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.0225705549216638,2.5376853172114,0.00889415041675302,224,0.992911504337747,0.999266731141023,0.948572837422513
10,10,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.302749940148598,2.13554452983844,0.14176709308492,224,0.887391397516663,0.943062293014524,0.696355417602813
10,10,hbr,0,aloc_sentences-dloc_jabwords,-0.455982721301445,1.28408098020811,-0.355104334017582,224,0.722845558198103,0.879933756969362,0.541398746452829
10,10,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.04582291879921,1.79667447629178,-0.582088148186819,224,0.561092696167232,0.786244542399943,0.457348636017442
10,10,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.133857476196317,1.818460999019,0.0736103090847312,224,0.94138615748386,0.979219643718436,0.788583464843138
10,10,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.31367906353343,1.80416363476586,0.72813742513102,224,0.467289935135437,0.731699542560826,0.421893263156955
10,11,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.96942081192289,3.83401282527853,0.774494230260475,224,0.439455302152164,0.716199210164326,0.412540805061971
10,11,hbo,0,aloc_sentences-dloc_jabwords,-0.44475081445855,1.74507321416977,-0.254860833830484,224,0.799064420529614,0.908165310796257,0.59917451000559
10,11,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.77718123092706,2.54814904844304,0.697440062233779,224,0.486250687228977,0.745471436866725,0.428535512779501
10,11,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-2.66668285984416,2.43335743236759,-1.09588621234717,224,0.274305402909747,0.574735129906136,0.364039982390701
10,11,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-2.93978182840158,2.38913267683516,-1.23048077526437,224,0.219807705804474,0.501116013232997,0.34956425493462
10,11,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.45278338874,2.20777540039019,-1.5639196759461,224,0.119248065714623,0.37747589147075,0.322532472214623
10,11,hbr,0,aloc_sentences-dloc_jabwords,-2.45382457043885,1.22579590074707,-2.00182148508031,224,0.0465100857428111,0.224883931064142,0.31119060764007
10,11,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.79988117528984,1.69286348956739,-1.06321696130962,224,0.288828420582603,0.585780308501429,0.367969462240324
10,11,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-3.10776796558786,1.70881854322293,-1.81866470135936,224,0.0702980146090755,0.281412622498065,0.307578587277504
10,11,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,6.06145799919634,1.74647112927583,3.47068892098417,224,0.000622681908897249,0.0133991040030096,0.834862241624343
11,11,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,7.50072952985467,3.34227830143755,2.24419657891102,224,0.0257973729441731,0.160596579137159,0.401103014250022
11,11,hbo,0,aloc_sentences-dloc_jabwords,-7.8084467745311,1.53885286462214,-5.07419971983378,224,8.16582946705502e-07,5.78983935804546e-05,0.994725913155301
11,11,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.31474077792241,2.17974855675804,-0.6031616691963,224,0.547011363545654,0.778915857476012,0.451570884377499
11,11,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-14.3021527711398,2.17500063644805,-6.57570049933241,224,3.36696781566559e-10,1.48146583889286e-07,0.999968683533502
