source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,power
11,11,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.2781724824298,2.20356893513481,1.94147431206552,224,0.0534550000444467,0.237897264179545,0.301592782613774
11,11,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.924173361576226,1.71732145530413,-0.538148148514548,224,0.59100908168301,0.799945560828628,0.470268035806929
11,11,hbr,0,aloc_sentences-dloc_jabwords,1.64918926874722,1.02645155217181,1.60668982891378,224,0.10953112471466,0.369063728695471,0.319742221196439
11,11,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.39628735039376,1.43814057146724,2.36158232218478,224,0.0190543894822929,0.137441497905063,0.446996034356563
11,11,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.0979088128993291,1.45763770968699,-0.067169511497033,224,0.946506671520267,0.981662117550197,0.799756474429857
11,11,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.945587719610144,1.4307478331485,-0.660904526781134,224,0.509352688913335,0.76489823591081,0.4369592366158
11,12,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.04093464856034,4.19885621646813,0.962389384211725,224,0.336891787252845,0.633471736714751,0.381325220531014
11,12,hbo,0,aloc_sentences-dloc_jabwords,-3.997781955646,2.50790630132324,-1.59407149841948,224,0.112330022438556,0.370408967460447,0.320552351173416
11,12,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-2.13464412770066,3.45757591283532,-0.617381709473498,224,0.537610065148313,0.77685798963759,0.447812745433185
11,12,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-5.86091978359133,3.56415507574131,-1.64440650281535,224,0.101494922452623,0.354426713326619,0.317383328413854
11,12,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.97585183674384,3.46801624875771,1.4347833112161,224,0.152743542560696,0.434332437805375,0.331786428889996
11,12,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.11662191168819,1.88266975762925,0.593105565733574,224,0.553708851259485,0.781772637479792,0.454296138519516
11,12,hbr,0,aloc_sentences-dloc_jabwords,2.43303649137995,1.19774857759583,2.03134158277495,224,0.0434013595779605,0.217374933395316,0.321677070884656
11,12,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.103133794516291,1.62905855668227,0.0633088320203372,224,0.949577040066275,0.981662117550197,0.806747434423515
11,12,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,4.76293918824361,1.63787676416332,2.90799606689375,224,0.00400339607631894,0.0463551124626404,0.659999717503298
11,12,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.85820927034817,1.64474994199672,1.12978223795667,224,0.259776341270281,0.555937558490385,0.360146069092851
11,13,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.84026327469967,4.18280231064665,0.43995941907548,224,0.660390700872883,0.850965167167022,0.504300287177775
11,13,hbo,0,aloc_sentences-dloc_jabwords,-3.18433813932781,2.44934323049086,-1.30007836373739,224,0.194910257466256,0.478027344556213,0.34300875839459
11,13,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.88832224018279,3.45713583766405,0.546210021489555,224,0.585465182203917,0.799945560828628,0.467803641914117
11,13,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-8.25699851883842,3.35141372793982,-2.46373596014186,224,0.0145028090111003,0.111992110793009,0.487547634043742
11,13,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,15.6330315873789,3.49446083687436,4.4736605494088,224,1.22299140988824e-05,0.000538116220350826,0.975455357255819
11,13,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.57121859656518,2.07212185587133,-0.758265539313315,224,0.449089073735387,0.72116493592544,0.415727139734823
11,13,hbr,0,aloc_sentences-dloc_jabwords,4.85274173706191,1.37180335984168,3.5374907797441,224,0.000490940440974974,0.0113691470541573,0.850843324162854
11,13,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,7.10269871965039,1.89091064766647,3.75623180736524,224,0.000219961305156557,0.00604893589180533,0.895727315679263
11,13,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.60278475447343,1.9643411868297,1.32501663760058,224,0.186515649766733,0.474375062990534,0.340793395960883
11,13,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.260255831343704,1.90213183231396,-0.136823235341738,224,0.89129341242566,0.943062293014524,0.701861961796451
11,21,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.00125501764035,5.08985436907997,-0.589654398733386,224,0.556016654001984,0.781772637479792,0.455244709666475
11,21,hbo,0,aloc_sentences-dloc_jabwords,6.29095373929134,2.55355889967217,2.46360236299973,224,0.0145080688981852,0.111992110793009,0.487494422704505
11,21,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,15.2291431900039,3.50851550647372,4.34062302472483,224,2.15136164557483e-05,0.000860544658229934,0.966861455650146
11,21,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-2.64723571142125,3.87277254740375,-0.683550525887692,224,0.494965485558063,0.753580670053798,0.431668719428403
11,21,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,15.6391323315673,3.44015622595682,4.54605294188858,224,8.94547685525993e-06,0.00043733442403493,0.979282514720527
11,21,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,5.27575389211655,2.7626698350723,1.90965776117741,224,0.0574548505529779,0.243078213877984,0.303078732101306
11,21,hbr,0,aloc_sentences-dloc_jabwords,2.21742992475099,1.38476596356318,1.6013030238303,224,0.110719118608641,0.369063728695471,0.3200867554566
11,21,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.90273638103916,1.86423162951974,1.02065448891098,224,0.308519217634486,0.606019891782025,0.373368954149175
11,21,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.53212346846283,2.02043458883681,1.25325684011409,224,0.21141882287438,0.497456053822071,0.347355865916575
11,21,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,2.95754921029903,1.84449487210633,1.60344669699279,224,0.110245136418211,0.369063728695471,0.319949415242856
12,10,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.30587553325331,2.69007771353353,-0.48544156426544,224,0.62783761184644,0.829575222860161,0.487543744939218
12,10,hbo,0,aloc_sentences-dloc_jabwords,-1.50185436453833,1.21513562240523,-1.2359561655888,224,0.217769378685538,0.501116013232997,0.349027531388303
12,10,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.70251472544109,1.75189523451,-0.971813092417755,224,0.332191757341314,0.630018850130078,0.379991156456344
12,10,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.30119400363556,1.74366604913793,-0.746240373424073,224,0.456304668355903,0.721715512418059,0.418148168965687
12,10,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.73927069953505,1.84763451279951,0.941349973431558,224,0.347539614278792,0.643284793280445,0.384373367467139
12,10,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.796954833137222,1.22139946121943,0.652493191982868,224,0.514752100601619,0.770377293417389,0.438984312147716
12,10,hbr,0,aloc_sentences-dloc_jabwords,-0.291783345824529,0.728240980022633,-0.400668671262445,224,0.689045969402172,0.861307461752715,0.520419544748641
12,10,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.920028149212843,0.945682202819244,0.972872436924453,224,0.331666093538675,0.630018850130078,0.379842370435795
12,10,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.5035948408619,1.08758343168796,-1.38250988113002,224,0.168192007769732,0.448512020719285,0.335931570927989
12,10,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.912060159506828,0.923510011681211,0.987601810451909,224,0.324413269743783,0.628818672631121,0.377797865162047
12,11,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.31756624939233,2.97066526807946,-1.79002538809435,224,0.0748004571743378,0.296506316727105,0.309076954561899
12,11,hbo,0,aloc_sentences-dloc_jabwords,1.65972221394101,1.5604773504687,1.06359904130778,224,0.288655607788018,0.585780308501429,0.367922458456246
12,11,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.706133206639238,2.24088408538359,0.315113669308051,224,0.752968702246975,0.885398238703402,0.562252633929553
12,11,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.61331122124279,2.1990836105107,1.18836373876475,224,0.235948531288061,0.526991643486025,0.353821085261869
12,11,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-2.10803160969385,2.18400510770325,-0.965213681167028,224,0.335478686321699,0.633471736714751,0.380923408592773
12,11,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.9277233598663,1.44702925725486,-1.33219376885534,224,0.184150283709435,0.47108212111716,0.340168114275847
12,11,hbr,0,aloc_sentences-dloc_jabwords,0.917648642577264,0.824721957993527,1.11267637981874,224,0.267040105912943,0.562189696658827,0.362088617555207
12,11,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.45979609901653,1.15861818651382,1.25994578370026,224,0.208999993492565,0.494408586756605,0.346719241454125
12,11,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.375501186138003,1.18225243478672,0.317615066875073,224,0.751072815708229,0.885398238703402,0.560872017279265
12,11,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.365556047195232,1.15907298998915,-0.315386563531823,224,0.752761794142842,0.885398238703402,0.56210148549398
12,14,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.97415188298674,3.67737335356808,-0.808770716767439,224,0.4195052089525,0.711786990404194,0.406100491184381
12,14,hbo,0,aloc_sentences-dloc_jabwords,2.00795709737754,1.89034512115001,1.06221719775486,224,0.28928094049602,0.585780308501429,0.368092573916458
12,14,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.64747105408985,2.67845821426691,1.36178008477469,224,0.174635295235516,0.455889835945288,0.337646464937544
12,14,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.368443140665236,2.71333091102564,0.135789976507496,224,0.89210926584738,0.943062293014524,0.703031105054053
12,14,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,3.15943635563084,2.69854145131894,1.17079407992292,224,0.242925563385588,0.537121848691753,0.355666816573078
12,14,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.58059419936525,1.89189124935452,0.306885609605382,224,0.759215534242707,0.885838263772993,0.566871754977956
12,14,hbr,0,aloc_sentences-dloc_jabwords,-0.160689814262769,1.06664670666282,-0.15064951990103,224,0.880387767974103,0.943062293014524,0.686808693131838
12,14,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.827186734108535,1.53747444466149,0.538016574506809,224,0.591099762276721,0.799945560828628,0.470308624094463
12,14,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.14856636263407,1.52735174511626,-0.751998592535506,224,0.452841340105579,0.721715512418059,0.416982363046223
12,14,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-1.19566314444606,1.55915745132696,-0.766864913757406,224,0.443969309804255,0.716199210164326,0.414027364442234
13,12,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.98292678867011,4.43121247177878,0.898834532091682,224,0.369705974572478,0.661262718747522,0.390843573887648
13,12,hbo,0,aloc_sentences-dloc_jabwords,-11.9833019641727,1.95413514914183,-6.13227901326848,224,3.87437093518628e-09,8.52361605740981e-07,0.999828705871405
13,12,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-8.18202562030203,2.63206828413932,-3.10859169938956,224,0.00212339163579989,0.0301384619274823,0.729946723190762
13,12,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-15.7845783080434,2.84267606718173,-5.55271790911178,224,7.92803181992596e-08,8.72083500191856e-06,0.998747983043498
13,12,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.21164881906377,2.82776597614297,1.48939086706475,224,0.13779107915569,0.423972551248278,0.327711670107099
13,12,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-4.13239964016183,1.80753283702981,-2.28620999602547,224,0.0231767219631057,0.154229814586071,0.417405829280665
13,12,hbr,0,aloc_sentences-dloc_jabwords,0.400616820698161,0.978639249744167,0.409361080503249,224,0.682665857988818,0.861307461752715,0.516708235810565
13,12,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.36590346864664,1.36495946677872,0.268069109414777,224,0.788892815356029,0.903939684262117,0.590421259325155
13,12,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.435330172749682,1.36456948832596,0.319023821413259,224,0.750005741830818,0.885398238703402,0.560099222255282
13,12,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.467547564422834,1.33218166367004,0.350963819104658,224,0.725945349499723,0.879933756969362,0.543443681457569
13,13,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,10.7398363528446,4.16710419014242,2.57729009470184,224,0.010599345157803,0.0911668468245508,0.532759004818919
13,13,hbo,0,aloc_sentences-dloc_jabwords,0.655301879401025,2.238025526896,0.292803576869781,224,0.769943347451221,0.893865627647856,0.575066190577946
13,13,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,6.54522146659883,3.22440560508296,2.02990016401191,224,0.0435489426876815,0.217374933395316,0.321161607573029
13,13,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-5.23461770779678,3.10294062507848,-1.68698610134198,224,0.0929980758123953,0.338174821135983,0.314827994373542
13,13,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,10.6026234179966,3.31344319729884,3.19988084498929,224,0.00157403664034772,0.0274747289218489,0.759191578599973
13,13,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.258383449987001,2.11194137832923,0.122344044507244,224,0.902736242430195,0.949714528411237,0.718860952723631
13,13,hbr,0,aloc_sentences-dloc_jabwords,3.47240532137032,1.34212754226525,2.58723944783188,224,0.0103068856461621,0.0907005936862266,0.536708600487047
13,13,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.53530445127107,1.84764544647562,1.37218125701939,224,0.171379557945749,0.451538955066645,0.336780791899637
13,13,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,4.40950619146957,1.85870070266787,2.37235945794846,224,0.0185210664711327,0.13582115412164,0.451255426158288
13,13,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.475371161576267,1.88218026446686,-0.25256409842918,224,0.800836683156699,0.908165310796257,0.600739090074744
14,11,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.803452746009698,4.04235019460155,0.198758817848757,224,0.842631695274125,0.923259230204516,0.641573296483425
14,11,hbo,0,aloc_sentences-dloc_jabwords,-5.78192694116935,2.24850289778354,-2.57145629959778,224,0.0107742637156287,0.0911668468245508,0.530441626155438
14,11,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.34647972823327,3.17145218518052,-0.424562518875442,224,0.671563118343497,0.851549775421149,0.510420315259768
14,11,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-10.2173741541054,3.14440950646917,-3.24937770766964,224,0.00133445240021823,0.0244649606706676,0.774292133516316
14,11,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.66913813455481,3.30960940629694,1.41078222876428,224,0.159696093536301,0.43637590121359,0.333658648639062
14,11,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.22866626258192,2.26297443062909,-0.542943060227316,224,0.587708839544302,0.799945560828628,0.468796984629963
14,11,hbr,0,aloc_sentences-dloc_jabwords,2.07636197602534,1.34317608002773,1.54585985180921,224,0.123550022199734,0.388300069770592,0.323749341435472
14,11,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.45503108090425,1.85437896434903,0.784646023751155,224,0.433490157680321,0.711786990404194,0.410593332126101
14,11,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.69769287114642,1.88140539379601,1.43387112636231,224,0.153003472408711,0.434332437805375,0.331856649383495
14,11,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.432679287842517,1.85143487654395,-0.233699436758042,224,0.81543176248787,0.912951591589473,0.614101272843966
14,13,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.505180699812901,3.46724186158342,0.145701026920053,224,0.884288437592521,0.943062293014524,0.692073866197723
14,13,hbo,0,aloc_sentences-dloc_jabwords,-0.0453026126368239,1.97177402988504,-0.0229755600541433,224,0.981690221611979,0.994703087518366,0.899483844582299
14,13,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.95247550133038,2.80302138959106,1.76683471618206,224,0.0786177212726205,0.308855333571009,0.310320973902802
14,13,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-5.04308072660403,2.75507214746418,-1.83047138393301,224,0.0685081878018503,0.279107431785316,0.306972729814731
14,13,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,14.2977518846104,2.7939741752299,5.11735291305401,224,6.65829863466527e-07,5.78983935804546e-05,0.995331575333458
14,13,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.7784025588827,1.66269472996912,2.27245716894338,224,0.0240077355237953,0.155344171036323,0.412051978187784
14,13,hbr,0,aloc_sentences-dloc_jabwords,5.21258546552304,1.05361386453053,4.94733947701578,224,1.47703747288563e-06,8.12370610087099e-05,0.992517912972239
14,13,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,8.25307962631418,1.46970910451221,5.61545111272434,224,5.7757299609662e-08,8.4710706094171e-06,0.998977342039844
14,13,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.17209130473189,1.46795023997182,1.4796763851979,224,0.14036462626252,0.428891913579924,0.328418459633623
14,13,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-5.51025880053506,1.45158486347102,-3.79602938774034,224,0.000189308271340449,0.00555304262598651,0.902703199789477
14,14,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-7.47189168188609,3.78657310563577,-1.97325958681882,224,0.0496954903140416,0.234640809548558,0.301189194539649
14,14,hbo,0,aloc_sentences-dloc_jabwords,1.45823741707146,1.90322853279116,0.766191443616548,224,0.444369055397412,0.716199210164326,0.414159551875012
14,14,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.732951325328235,2.70244759309676,0.271217590750146,224,0.786473457201538,0.903939684262117,0.588393981758906
14,14,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.18352350881469,2.75720567942763,0.791933487264529,224,0.429237296569412,0.711786990404194,0.409216408079449
14,14,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,8.4284672913427,2.83368890155943,2.9743798928331,224,0.00325733199469014,0.040949316504676,0.683933515799287
14,14,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.35283856214369,2.08476706375556,-1.12858582766806,224,0.260279856929589,0.555937558490385,0.360280472321833
14,14,hbr,0,aloc_sentences-dloc_jabwords,3.23082080704989,1.03346008704115,3.12621730395017,224,0.00200518689394513,0.0294094077778619,0.735729459920657
14,14,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.61349987817603,1.45518783240842,3.17038101572112,224,0.00173519334343286,0.0274747289218489,0.749934976513663
14,14,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.84814173592375,1.52398905082852,1.21270014041046,224,0.226521887475713,0.511126310201609,0.351333265699007
14,14,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,4.16440395643515,1.46424681550577,2.84405874223924,224,0.00486651509281433,0.0522260156302025,0.636315834534354
15,10,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.985781182474385,3.17675294900224,0.310310936449749,224,0.756613040346543,0.885398238703402,0.564934152888374
15,10,hbo,0,aloc_sentences-dloc_jabwords,0.919854237523518,1.52334438624807,0.603838663028179,224,0.54656193176394,0.778915857476012,0.451389455885282
15,10,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.95177981810177,2.14645876488851,0.909302265679976,224,0.364167926205681,0.65616498381423,0.389210385863274
15,10,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.112071343054733,2.17286704644519,-0.051577634829559,224,0.958911205238745,0.983498672039739,0.829547942522352
15,10,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-2.31824860776945,2.22371978914795,-1.04250932113066,224,0.298299431740788,0.599323059205236,0.370555380903835
15,10,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.831986403383057,1.91596613078486,-0.434238575523378,224,0.664533179919655,0.850965167167022,0.50654598967042
15,10,hbr,0,aloc_sentences-dloc_jabwords,0.910558898818336,1.02805222616077,0.885712686230729,224,0.376722199571309,0.670706303796323,0.392929544435666
15,10,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.920544803360541,1.47376004589621,0.624623259345282,224,0.53285404994422,0.776628863943324,0.445940540206542
15,10,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.900572994276131,1.45062278536197,0.620818177794868,224,0.535350430460507,0.77685798963759,0.446920854506671
15,10,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.137330191118711,1.53063915787902,0.089720813956574,224,0.92858924592307,0.968197318024054,0.762952836198195
15,14,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-8.20022841337448,3.00644334848171,-2.72755128331811,224,0.00688629612060665,0.067332673179265,0.591841942172192
15,14,hbo,0,aloc_sentences-dloc_jabwords,1.56312504093603,1.20857544453617,1.2933615754008,224,0.197218215617617,0.478027344556213,0.343617035531067
15,14,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.254363180054115,1.73102833702355,-0.146943394636442,224,0.883308866875703,0.943062293014524,0.690739565552395
15,14,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,3.38061326192618,1.74664578815094,1.93548874354486,224,0.0541890778679724,0.237897264179545,0.301869045242057
15,14,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,0.0119082612706101,2.00522145222567,0.00593862650800622,224,0.995266974897845,0.999266731141023,0.961796483063402
15,14,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.211725460422119,1.79780512209044,0.117768860384562,224,0.906356336253785,0.949714528411237,0.724526058031663
15,14,hbr,0,aloc_sentences-dloc_jabwords,0.531069954264243,0.865273944810845,0.613759327261771,224,0.539997156353247,0.77685798963759,0.448759687434892
15,14,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.292784570956562,1.21794716505366,0.240391848971267,224,0.810246357291161,0.912951591589473,0.609253424772603
15,14,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.769355337571924,1.2543563987893,0.613346683856761,224,0.540269420066142,0.77685798963759,0.448868004472794
15,14,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,1.17029138900413,1.24511287396402,0.939907869780766,224,0.348277257097665,0.643284793280445,0.384585907898183
16,15,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-4.54309436181194,4.94772002562595,-0.918219773609195,224,0.359491450128136,0.653620818414793,0.387840128294277
16,15,hbo,0,aloc_sentences-dloc_jabwords,1.80062930303622,2.29203569200057,0.785602645421534,224,0.432930491951476,0.711786990404194,0.410411589641376
16,15,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.52215098385998,3.26711007949858,0.771982248068932,224,0.440938620046428,0.716199210164326,0.413028058144802
16,15,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.07910762221247,3.18090524918886,0.339245446712895,224,0.734742667287807,0.885398238703402,0.549368595473386
16,15,hbo,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-8.71487320646868,3.52671149763666,-2.47110465721643,224,0.0142153030818143,0.111992110793009,0.490482882873412
16,15,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.390399447520895,2.80206529310454,0.139325606894889,224,0.889318040285741,0.943062293014524,0.699056904145886
16,15,hbr,0,aloc_sentences-dloc_jabwords,0.285982839779454,1.53959845086863,0.185751576729702,224,0.852807674579194,0.928800437660508,0.652852490660761
16,15,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.829349030000808,2.17652884337404,-0.38104205810347,224,0.703533185531195,0.869615009629795,0.529128999093768
16,15,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.40131470955972,2.20789330360021,0.63468407068164,224,0.526282189080522,0.775178755247134,0.443384579775656
16,15,hbr,0,aloc_sentences-bloc_words-cloc_jabsent+dloc_jabwords,-0.04713712412184,2.26292143895512,-0.0208302079384625,224,0.983399643342021,0.994703087518366,0.906001138464368
